date,aircraft_id,unit_id,base,airframe_age_years,role,status_start,flight_hours,mission_intensity,environment_stress,flight_hours_sum_7d,mission_intensity_mean_7d,environment_stress_mean_7d,flight_hours_sum_14d,mission_intensity_mean_14d,environment_stress_mean_14d,flight_hours_sum_30d,mission_intensity_mean_30d,environment_stress_mean_30d,failures_count_sum_7d,failures_count_sum_14d,failures_count_sum_30d,down_events_sum_7d,down_events_sum_14d,down_events_sum_30d,repair_hours_sum_7d,repair_hours_sum_14d,repair_hours_sum_30d,wait_parts_hours_sum_7d,wait_parts_hours_sum_14d,wait_parts_hours_sum_30d,wait_maint_hours_sum_7d,wait_maint_hours_sum_14d,wait_maint_hours_sum_30d,down_hours_sum_7d,down_hours_sum_14d,down_hours_sum_30d,downtime_next_14d_hours,downtime_next_30d_hours,stockouts_today,eta_days_sum_today,eta_days_mean_today,stockouts_sum_7d,eta_days_sum_7d,eta_days_mean_7d,stockouts_sum_14d,eta_days_sum_14d,eta_days_mean_14d,stockouts_sum_30d,eta_days_sum_30d,eta_days_mean_30d,base_stockout_rate,base_mean_eta
2026-01-28,AC_0018,UNIT_03,BASE_A,8.1,STRIKE,FMC,0.66,0.693,0.187,10.37,0.5287142857142857,0.4012857142857143,18.81,0.4961428571428571,0.4647857142857142,26.9,0.4657142857142857,0.4402380952380952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.49,0.0,0.0,7.76,0.0,0.0,3.93,0.0,0.0,0.0,0.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,12.385
2026-01-29,AC_0018,UNIT_03,BASE_A,8.1,STRIKE,FMC,1.59,0.812,0.531,10.72,0.5642857142857143,0.3835714285714285,19.13,0.5194285714285715,0.4407142857142857,28.49,0.4814545454545454,0.4443636363636363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.49,0.0,0.0,7.76,0.0,0.0,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.82
2026-01-30,AC_0018,UNIT_03,BASE_A,8.1,STRIKE,FMC,1.45,0.456,0.781,9.99,0.4962857142857143,0.4625714285714286,19.11,0.5217142857142857,0.4696428571428571,29.94,0.4803478260869565,0.459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.49,0.0,0.0,7.76,0.0,0.0,3.93,0.0,0.0,0.0,32.75,56.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03
2026-01-31,AC_0018,UNIT_03,BASE_A,8.1,STRIKE,FMC,0.88,0.144,0.222,8.52,0.4934285714285714,0.4588571428571428,18.28,0.493,0.4433571428571428,30.82,0.4663333333333333,0.449125,1.0,1.0,2.0,1.0,1.0,1.0,13.12,13.12,28.61,1.0,1.0,8.76,0.03,0.03,3.96,14.15,14.15,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.76
2026-02-01,AC_0018,UNIT_03,BASE_A,8.1,STRIKE,FMC,1.24,0.54,0.131,8.379999999999999,0.5705714285714286,0.4334285714285714,18.42,0.5131428571428571,0.433,32.06,0.46928,0.4364,2.0,2.0,3.0,1.0,1.0,1.0,17.68,17.68,33.17,1.0,1.0,8.76,2.92,2.92,6.85,14.15,14.15,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,11.595
2026-02-02,AC_0018,UNIT_03,BASE_A,8.1,STRIKE,FMC,1.37,0.382,0.8,9.13,0.4958571428571429,0.4827142857142857,19.290000000000003,0.4985,0.4605,33.43,0.4659230769230769,0.4503846153846154,2.0,2.0,3.0,1.0,1.0,1.0,17.68,17.68,33.17,1.0,1.0,8.76,2.92,2.92,6.85,14.15,14.15,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.33
2026-02-03,AC_0018,UNIT_03,BASE_A,8.1,STRIKE,FMC,0.96,0.591,0.043,8.15,0.5168571428571428,0.385,18.83,0.5088571428571428,0.4096428571428571,34.39,0.4705555555555555,0.4352962962962963,2.0,2.0,3.0,1.0,1.0,1.0,17.68,17.68,33.17,1.0,1.0,8.76,2.92,2.92,6.85,14.15,14.15,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,11.61
2026-02-04,AC_0018,UNIT_03,BASE_A,8.1,STRIKE,FMC,2.39,0.251,0.423,9.88,0.4537142857142857,0.4187142857142857,20.25,0.4912142857142857,0.41,36.78,0.4627142857142857,0.4348571428571429,2.0,2.0,3.0,1.0,1.0,1.0,17.68,17.68,33.17,1.0,1.0,8.76,2.92,2.92,6.85,14.15,14.15,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,12.255
2026-02-05,AC_0018,UNIT_03,BASE_A,8.1,STRIKE,FMC,1.68,0.693,0.429,9.97,0.4367142857142857,0.4041428571428572,20.69,0.5005,0.3938571428571428,38.46,0.4706551724137931,0.4346551724137931,2.0,2.0,3.0,1.0,1.0,1.0,17.68,17.68,33.17,1.0,1.0,8.76,2.92,2.92,6.85,14.15,14.15,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,12.495
2026-02-06,AC_0018,UNIT_03,BASE_A,8.1,STRIKE,FMC,1.28,0.445,0.478,9.8,0.4351428571428571,0.3608571428571429,19.79,0.4657142857142857,0.4117142857142857,39.74,0.4698,0.4361,2.0,2.0,3.0,1.0,1.0,1.0,17.68,17.68,33.17,1.0,1.0,8.76,2.92,2.92,6.85,14.15,14.15,14.15,0.0,22.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,11.23
2026-01-08,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.11,0.695,0.265,1.11,0.695,0.265,1.11,0.695,0.265,1.11,0.695,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,12.12
2026-01-09,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.15,0.741,0.171,2.26,0.718,0.218,2.26,0.718,0.218,2.26,0.718,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51,46.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,13.305
2026-01-10,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,2.76,0.135,0.406,5.02,0.5236666666666666,0.2806666666666667,5.02,0.5236666666666666,0.2806666666666667,5.02,0.5236666666666666,0.2806666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,12.505
2026-01-11,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,0.61,0.43,0.511,5.63,0.50025,0.33825,5.63,0.50025,0.33825,5.63,0.50025,0.33825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.4
2026-01-12,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,0.74,0.456,0.119,6.369999999999999,0.4913999999999999,0.2944,6.369999999999999,0.4913999999999999,0.2944,6.369999999999999,0.4913999999999999,0.2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.200000000000003,41.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,12.36
2026-01-13,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,0.16,0.501,0.635,6.529999999999999,0.493,0.3511666666666667,6.529999999999999,0.493,0.3511666666666667,6.529999999999999,0.493,0.3511666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.005
2026-01-14,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,0.79,0.504,0.633,7.319999999999999,0.4945714285714285,0.3914285714285714,7.319999999999999,0.4945714285714285,0.3914285714285714,7.319999999999999,0.4945714285714285,0.3914285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,12.33
2026-01-15,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,0.53,0.174,0.337,6.739999999999999,0.4201428571428572,0.4017142857142857,7.85,0.4545,0.384625,7.85,0.4545,0.384625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,11.36
2026-01-16,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.63,0.741,0.285,7.22,0.4201428571428571,0.418,9.48,0.4863333333333333,0.3735555555555556,9.48,0.4863333333333333,0.3735555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.12
2026-01-17,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.09,0.535,0.494,5.55,0.4772857142857143,0.4305714285714286,10.57,0.4911999999999999,0.3856,10.57,0.4911999999999999,0.3856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.95,38.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02
2026-01-18,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.47,0.576,0.013,6.41,0.4981428571428571,0.3594285714285714,12.04,0.4989090909090908,0.3517272727272727,12.04,0.4989090909090908,0.3517272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.02
2026-01-19,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,0.94,0.541,0.595,6.61,0.5102857142857143,0.4274285714285714,12.98,0.5024166666666666,0.372,12.98,0.5024166666666666,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,16.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,13.165
2026-01-20,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.34,0.354,0.379,7.79,0.4892857142857142,0.3908571428571428,14.32,0.491,0.3725384615384615,14.32,0.491,0.3725384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,12.34
2026-01-21,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.18,0.484,0.519,8.18,0.4864285714285715,0.3745714285714285,15.5,0.4905,0.383,15.5,0.4905,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.15,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,12.64
2026-01-22,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.12,0.624,0.506,8.77,0.5507142857142857,0.3987142857142857,15.51,0.4854285714285714,0.4002142857142857,16.62,0.4993999999999999,0.3912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.815
2026-01-23,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,0.67,0.704,0.206,7.81,0.5454285714285714,0.3874285714285714,15.03,0.4827857142857143,0.4027142857142857,17.29,0.5121875,0.379625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,11.295
2026-01-24,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,0.77,0.748,0.338,7.49,0.5758571428571428,0.3651428571428571,13.04,0.5265714285714286,0.3978571428571428,18.06,0.5260588235294117,0.3771764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,10.67
2026-01-25,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.2,0.328,0.613,7.22,0.5404285714285714,0.4508571428571428,13.63,0.5192857142857142,0.4051428571428572,19.26,0.5150555555555556,0.3902777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.965
2026-01-26,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.97,0.395,0.355,8.25,0.5195714285714286,0.4165714285714286,14.86,0.5149285714285715,0.422,21.23,0.5087368421052632,0.3884210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,10.725
2026-01-27,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.39,0.763,0.738,8.3,0.5780000000000001,0.4678571428571429,16.09,0.5336428571428572,0.4293571428571429,22.62,0.52145,0.4059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.96,36.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,12.175
2026-01-28,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.03,0.057,0.0,8.15,0.517,0.3937142857142857,16.33,0.5017142857142857,0.3841428571428572,23.65,0.4993333333333333,0.3865714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,9.945
2026-01-29,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.84,0.573,0.252,8.87,0.5097142857142857,0.3574285714285714,17.64,0.5302142857142857,0.3780714285714285,25.49,0.5026818181818181,0.3804545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,8.975
2026-01-30,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.35,0.239,0.377,9.55,0.4432857142857143,0.3818571428571428,17.36,0.4943571428571429,0.3846428571428571,26.84,0.4912173913043478,0.3803043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,56.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,13.25
2026-01-31,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.78,0.727,0.378,10.56,0.4402857142857143,0.3875714285714285,18.05,0.5080714285714286,0.3763571428571429,28.62,0.5010416666666667,0.3802083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,10.475
2026-02-01,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.47,0.611,0.749,10.829999999999998,0.4807142857142857,0.407,18.05,0.5105714285714286,0.4289285714285715,30.09,0.50544,0.39496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,10.97
2026-02-02,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.42,0.701,0.358,10.28,0.5244285714285715,0.4074285714285714,18.53,0.522,0.412,31.51,0.5129615384615385,0.3935384615384615,1.0,1.0,1.0,1.0,1.0,1.0,15.43,15.43,15.43,0.0,0.0,0.0,0.82,0.82,0.82,16.25,16.25,16.25,0.0,0.0,0.0,31.0,31.0,0.0,31.0,4.428571428571429,0.0,31.0,2.2142857142857144,0.0,31.0,1.1923076923076923,0.005,12.085
2026-02-03,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,0.79,0.089,0.301,9.68,0.4281428571428572,0.3449999999999999,17.98,0.5030714285714286,0.4064285714285715,32.3,0.4972592592592593,0.3901111111111111,1.0,1.0,1.0,1.0,1.0,1.0,15.43,15.43,15.43,0.0,0.0,0.0,0.82,0.82,0.82,16.25,16.25,16.25,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.428571428571429,0.0,31.0,2.2142857142857144,0.0,31.0,1.1481481481481481,0.005,11.72
2026-02-04,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,2.0,0.305,0.493,10.65,0.4635714285714285,0.4154285714285715,18.8,0.4902857142857142,0.4045714285714285,34.3,0.4903928571428571,0.3937857142857143,1.0,1.0,1.0,1.0,1.0,1.0,15.43,15.43,15.43,0.0,0.0,0.0,0.82,0.82,0.82,16.25,16.25,16.25,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.428571428571429,0.0,31.0,2.2142857142857144,0.0,31.0,1.1071428571428572,0.025,10.995
2026-02-05,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.4,0.798,0.142,10.21,0.4957142857142856,0.3997142857142857,19.08,0.5027142857142858,0.3785714285714285,35.7,0.501,0.385103448275862,1.0,1.0,1.0,1.0,1.0,1.0,15.43,15.43,15.43,0.0,0.0,0.0,0.82,0.82,0.82,16.25,16.25,16.25,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.428571428571429,0.0,31.0,2.2142857142857144,0.0,31.0,1.0689655172413792,0.005,10.805
2026-02-06,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.19,0.413,0.361,10.05,0.5205714285714286,0.3974285714285714,19.6,0.4819285714285714,0.3896428571428571,36.89,0.4980666666666666,0.3843,1.0,1.0,1.0,1.0,1.0,1.0,15.43,15.43,15.43,0.0,0.0,0.0,0.82,0.82,0.82,16.25,16.25,16.25,0.0,22.03,0.0,0.0,0.0,0.0,31.0,4.428571428571429,0.0,31.0,2.2142857142857144,0.0,31.0,1.0333333333333334,0.02,9.97
2026-01-08,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,1.45,0.289,0.444,1.45,0.289,0.444,1.45,0.289,0.444,1.45,0.289,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,12.11
2026-01-09,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,2.18,0.323,0.39,3.63,0.306,0.417,3.63,0.306,0.417,3.63,0.306,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51,46.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.295
2026-01-10,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,1.84,0.283,0.695,5.470000000000001,0.2983333333333333,0.5096666666666666,5.470000000000001,0.2983333333333333,0.5096666666666666,5.470000000000001,0.2983333333333333,0.5096666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,11.315
2026-01-11,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,0.95,0.279,0.309,6.42,0.2935,0.4594999999999999,6.42,0.2935,0.4594999999999999,6.42,0.2935,0.4594999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.235
2026-01-12,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,1.57,0.495,0.654,7.99,0.3338,0.4984,7.99,0.3338,0.4984,7.99,0.3338,0.4984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.200000000000003,41.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.945
2026-01-13,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,1.54,0.279,0.374,9.53,0.3246666666666666,0.4776666666666667,9.53,0.3246666666666666,0.4776666666666667,9.53,0.3246666666666666,0.4776666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.365
2026-01-14,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,1.95,0.19,0.271,11.48,0.3054285714285714,0.4481428571428571,11.48,0.3054285714285714,0.4481428571428571,11.48,0.3054285714285714,0.4481428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,12.595
2026-01-15,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,1.66,0.581,0.451,11.69,0.3471428571428571,0.4491428571428572,13.14,0.339875,0.4485,13.14,0.339875,0.4485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.855
2026-01-16,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,0.4,0.683,0.319,9.910000000000002,0.3985714285714286,0.439,13.54,0.378,0.4341111111111111,13.54,0.378,0.4341111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,9.93
2026-01-17,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,1.67,0.313,0.16,9.74,0.4028571428571429,0.3625714285714286,15.21,0.3715,0.4067,15.21,0.3715,0.4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.95,38.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,12.39
2026-01-18,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,1.2,0.284,0.0,9.99,0.4035714285714285,0.3184285714285714,16.41,0.3635454545454545,0.3697272727272727,16.41,0.3635454545454545,0.3697272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.915
2026-01-19,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,0.47,0.316,0.391,8.89,0.378,0.2808571428571428,16.88,0.3595833333333333,0.3715,16.88,0.3595833333333333,0.3715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,16.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,11.435
2026-01-20,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,1.0,0.782,0.479,8.35,0.4498571428571428,0.2958571428571428,17.88,0.392076923076923,0.3797692307692308,17.88,0.392076923076923,0.3797692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,12.095
2026-01-21,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,1.25,0.523,0.406,7.65,0.4974285714285714,0.3151428571428571,19.13,0.4014285714285714,0.3816428571428571,19.13,0.4014285714285714,0.3816428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.15,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,13.12
