date,base,part_id,on_hand,on_order,expected_days_to_arrival
2026-01-21,BASE_B,P_0106,8,0,0
2026-01-21,BASE_B,P_0107,9,0,0
2026-01-21,BASE_B,P_0108,13,1,28
2026-01-21,BASE_B,P_0109,6,2,25
2026-01-21,BASE_B,P_0110,2,0,0
2026-01-21,BASE_B,P_0111,6,0,0
2026-01-21,BASE_B,P_0112,8,0,0
2026-01-21,BASE_B,P_0113,12,0,0
2026-01-21,BASE_B,P_0114,7,1,20
2026-01-21,BASE_B,P_0115,5,0,0
2026-01-21,BASE_B,P_0116,6,1,21
2026-01-21,BASE_B,P_0117,4,2,29
2026-01-21,BASE_B,P_0118,1,0,0
2026-01-21,BASE_B,P_0119,2,2,27
2026-01-21,BASE_B,P_0120,3,2,17
2026-01-21,BASE_B,P_0121,12,2,10
2026-01-21,BASE_B,P_0122,2,1,37
2026-01-21,BASE_B,P_0123,5,1,33
2026-01-21,BASE_B,P_0124,2,0,0
2026-01-21,BASE_B,P_0125,4,1,35
2026-01-21,BASE_B,P_0126,6,0,0
2026-01-21,BASE_B,P_0127,6,2,34
2026-01-21,BASE_B,P_0128,13,0,0
2026-01-21,BASE_B,P_0129,4,0,0
2026-01-21,BASE_B,P_0130,3,0,0
2026-01-21,BASE_B,P_0131,5,0,0
2026-01-21,BASE_B,P_0132,4,0,0
2026-01-21,BASE_B,P_0133,6,2,25
2026-01-21,BASE_B,P_0134,2,0,0
2026-01-21,BASE_B,P_0135,5,0,0
2026-01-21,BASE_B,P_0136,3,0,0
2026-01-21,BASE_B,P_0137,7,0,0
2026-01-21,BASE_B,P_0138,6,0,0
2026-01-21,BASE_B,P_0139,12,2,16
2026-01-21,BASE_B,P_0140,6,2,45
2026-01-21,BASE_B,P_0141,6,0,0
2026-01-21,BASE_B,P_0142,3,0,0
2026-01-21,BASE_B,P_0143,4,0,0
2026-01-21,BASE_B,P_0144,3,1,28
2026-01-21,BASE_B,P_0145,5,0,0
2026-01-21,BASE_B,P_0146,3,0,0
2026-01-21,BASE_B,P_0147,3,0,0
2026-01-21,BASE_B,P_0148,6,0,0
2026-01-21,BASE_B,P_0149,2,2,26
2026-01-21,BASE_B,P_0150,4,2,22
2026-01-21,BASE_B,P_0151,10,0,0
2026-01-21,BASE_B,P_0152,5,2,27
2026-01-21,BASE_B,P_0153,2,2,28
2026-01-21,BASE_B,P_0154,4,0,0
2026-01-21,BASE_B,P_0155,2,0,0
2026-01-21,BASE_B,P_0156,3,0,0
2026-01-21,BASE_B,P_0157,2,0,0
2026-01-21,BASE_B,P_0158,4,0,0
2026-01-21,BASE_B,P_0159,4,1,28
2026-01-21,BASE_B,P_0160,11,2,30
2026-01-21,BASE_B,P_0161,6,0,0
2026-01-21,BASE_B,P_0162,3,0,0
2026-01-21,BASE_B,P_0163,3,0,0
2026-01-21,BASE_B,P_0164,4,0,0
2026-01-21,BASE_B,P_0165,5,2,22
2026-01-21,BASE_B,P_0166,5,0,0
2026-01-21,BASE_B,P_0167,4,0,0
2026-01-21,BASE_B,P_0168,3,0,0
2026-01-21,BASE_B,P_0169,7,1,46
2026-01-21,BASE_B,P_0170,9,2,23
2026-01-21,BASE_B,P_0171,8,1,28
2026-01-21,BASE_B,P_0172,3,0,0
2026-01-21,BASE_B,P_0173,11,0,0
2026-01-21,BASE_B,P_0174,3,0,0
2026-01-21,BASE_B,P_0175,7,0,0
2026-01-21,BASE_B,P_0176,8,1,33
2026-01-21,BASE_B,P_0177,1,0,0
2026-01-21,BASE_B,P_0178,6,0,0
2026-01-21,BASE_B,P_0179,7,0,0
2026-01-21,BASE_B,P_0180,8,2,27
2026-01-21,BASE_B,P_0181,1,0,0
2026-01-21,BASE_B,P_0182,8,0,0
2026-01-21,BASE_B,P_0183,6,1,32
2026-01-21,BASE_B,P_0184,8,0,0
2026-01-21,BASE_B,P_0185,2,2,30
2026-01-21,BASE_B,P_0186,4,0,0
2026-01-21,BASE_B,P_0187,3,0,0
2026-01-21,BASE_B,P_0188,5,2,37
2026-01-21,BASE_B,P_0189,3,0,0
2026-01-21,BASE_B,P_0190,8,1,39
2026-01-21,BASE_B,P_0191,5,0,0
2026-01-21,BASE_B,P_0192,4,2,32
2026-01-21,BASE_B,P_0193,4,0,0
2026-01-21,BASE_B,P_0194,4,1,44
2026-01-21,BASE_B,P_0195,6,2,14
2026-01-21,BASE_B,P_0196,8,0,0
2026-01-21,BASE_B,P_0197,8,1,17
2026-01-21,BASE_B,P_0198,5,0,0
2026-01-21,BASE_B,P_0199,1,0,0
2026-01-21,BASE_B,P_0200,7,0,0
2026-01-21,BASE_C,P_0001,6,2,19
2026-01-21,BASE_C,P_0002,4,0,0
2026-01-21,BASE_C,P_0003,9,2,42
2026-01-21,BASE_C,P_0004,3,2,31
2026-01-21,BASE_C,P_0005,3,0,0
2026-01-21,BASE_C,P_0006,2,1,32
2026-01-21,BASE_C,P_0007,7,1,37
2026-01-21,BASE_C,P_0008,7,0,0
2026-01-21,BASE_C,P_0009,6,0,0
2026-01-21,BASE_C,P_0010,2,1,23
2026-01-21,BASE_C,P_0011,3,0,0
2026-01-21,BASE_C,P_0012,7,0,0
2026-01-21,BASE_C,P_0013,5,0,0
2026-01-21,BASE_C,P_0014,2,2,43
2026-01-21,BASE_C,P_0015,5,1,32
2026-01-21,BASE_C,P_0016,0,1,19
2026-01-21,BASE_C,P_0017,6,1,10
2026-01-21,BASE_C,P_0018,12,1,23
2026-01-21,BASE_C,P_0019,4,0,0
2026-01-21,BASE_C,P_0020,3,1,40
2026-01-21,BASE_C,P_0021,6,2,22
2026-01-21,BASE_C,P_0022,8,1,29
2026-01-21,BASE_C,P_0023,5,0,0
2026-01-21,BASE_C,P_0024,3,1,9
2026-01-21,BASE_C,P_0025,3,1,28
2026-01-21,BASE_C,P_0026,3,2,31
2026-01-21,BASE_C,P_0027,4,0,0
2026-01-21,BASE_C,P_0028,5,0,0
2026-01-21,BASE_C,P_0029,9,0,0
2026-01-21,BASE_C,P_0030,2,2,35
2026-01-21,BASE_C,P_0031,3,0,0
2026-01-21,BASE_C,P_0032,1,0,0
2026-01-21,BASE_C,P_0033,5,0,0
2026-01-21,BASE_C,P_0034,8,1,56
2026-01-21,BASE_C,P_0035,5,0,0
2026-01-21,BASE_C,P_0036,4,0,0
2026-01-21,BASE_C,P_0037,10,2,31
2026-01-21,BASE_C,P_0038,8,2,32
2026-01-21,BASE_C,P_0039,10,0,0
2026-01-21,BASE_C,P_0040,7,0,0
2026-01-21,BASE_C,P_0041,9,0,0
2026-01-21,BASE_C,P_0042,2,2,22
2026-01-21,BASE_C,P_0043,14,0,0
2026-01-21,BASE_C,P_0044,6,0,0
2026-01-21,BASE_C,P_0045,8,0,0
2026-01-21,BASE_C,P_0046,10,2,29
2026-01-21,BASE_C,P_0047,6,0,0
2026-01-21,BASE_C,P_0048,7,2,38
2026-01-21,BASE_C,P_0049,6,2,33
2026-01-21,BASE_C,P_0050,5,0,0
2026-01-21,BASE_C,P_0051,8,0,0
2026-01-21,BASE_C,P_0052,11,2,46
2026-01-21,BASE_C,P_0053,0,2,26
2026-01-21,BASE_C,P_0054,0,1,40
2026-01-21,BASE_C,P_0055,4,0,0
2026-01-21,BASE_C,P_0056,2,1,45
2026-01-21,BASE_C,P_0057,5,0,0
2026-01-21,BASE_C,P_0058,1,0,0
2026-01-21,BASE_C,P_0059,7,2,9
2026-01-21,BASE_C,P_0060,7,0,0
2026-01-21,BASE_C,P_0061,4,2,25
2026-01-21,BASE_C,P_0062,5,0,0
2026-01-21,BASE_C,P_0063,2,0,0
2026-01-21,BASE_C,P_0064,10,0,0
2026-01-21,BASE_C,P_0065,7,2,30
2026-01-21,BASE_C,P_0066,3,2,32
2026-01-21,BASE_C,P_0067,3,2,30
2026-01-21,BASE_C,P_0068,5,0,0
2026-01-21,BASE_C,P_0069,4,0,0
2026-01-21,BASE_C,P_0070,4,0,0
2026-01-21,BASE_C,P_0071,3,0,0
2026-01-21,BASE_C,P_0072,9,1,30
2026-01-21,BASE_C,P_0073,4,0,0
2026-01-21,BASE_C,P_0074,3,1,27
2026-01-21,BASE_C,P_0075,7,0,0
2026-01-21,BASE_C,P_0076,6,0,0
2026-01-21,BASE_C,P_0077,6,0,0
2026-01-21,BASE_C,P_0078,4,1,32
2026-01-21,BASE_C,P_0079,6,2,27
2026-01-21,BASE_C,P_0080,7,1,33
2026-01-21,BASE_C,P_0081,10,0,0
2026-01-21,BASE_C,P_0082,9,0,0
2026-01-21,BASE_C,P_0083,3,2,26
2026-01-21,BASE_C,P_0084,3,0,0
2026-01-21,BASE_C,P_0085,4,2,19
2026-01-21,BASE_C,P_0086,9,1,44
2026-01-21,BASE_C,P_0087,2,0,0
2026-01-21,BASE_C,P_0088,9,0,0
2026-01-21,BASE_C,P_0089,6,0,0
2026-01-21,BASE_C,P_0090,10,1,39
2026-01-21,BASE_C,P_0091,5,0,0
2026-01-21,BASE_C,P_0092,4,0,0
2026-01-21,BASE_C,P_0093,0,1,28
2026-01-21,BASE_C,P_0094,4,1,26
2026-01-21,BASE_C,P_0095,3,2,7
2026-01-21,BASE_C,P_0096,6,0,0
2026-01-21,BASE_C,P_0097,6,2,36
2026-01-21,BASE_C,P_0098,9,0,0
2026-01-21,BASE_C,P_0099,9,0,0
2026-01-21,BASE_C,P_0100,10,0,0
2026-01-21,BASE_C,P_0101,4,0,0
2026-01-21,BASE_C,P_0102,7,1,33
2026-01-21,BASE_C,P_0103,4,0,0
2026-01-21,BASE_C,P_0104,4,0,0
2026-01-21,BASE_C,P_0105,3,0,0
2026-01-21,BASE_C,P_0106,0,0,0
2026-01-21,BASE_C,P_0107,8,0,0
2026-01-21,BASE_C,P_0108,5,0,0
2026-01-21,BASE_C,P_0109,5,0,0
2026-01-21,BASE_C,P_0110,4,1,27
2026-01-21,BASE_C,P_0111,6,0,0
2026-01-21,BASE_C,P_0112,9,1,25
2026-01-21,BASE_C,P_0113,7,0,0
2026-01-21,BASE_C,P_0114,8,0,0
2026-01-21,BASE_C,P_0115,9,0,0
2026-01-21,BASE_C,P_0116,4,2,52
2026-01-21,BASE_C,P_0117,6,0,0
2026-01-21,BASE_C,P_0118,1,1,38
2026-01-21,BASE_C,P_0119,5,2,34
2026-01-21,BASE_C,P_0120,4,0,0
2026-01-21,BASE_C,P_0121,10,0,0
2026-01-21,BASE_C,P_0122,3,0,0
2026-01-21,BASE_C,P_0123,2,1,19
2026-01-21,BASE_C,P_0124,6,0,0
2026-01-21,BASE_C,P_0125,4,0,0
2026-01-21,BASE_C,P_0126,5,2,14
2026-01-21,BASE_C,P_0127,7,1,27
2026-01-21,BASE_C,P_0128,8,0,0
2026-01-21,BASE_C,P_0129,7,0,0
2026-01-21,BASE_C,P_0130,3,0,0
2026-01-21,BASE_C,P_0131,10,1,6
2026-01-21,BASE_C,P_0132,4,2,39
2026-01-21,BASE_C,P_0133,1,0,0
2026-01-21,BASE_C,P_0134,2,0,0
2026-01-21,BASE_C,P_0135,9,0,0
2026-01-21,BASE_C,P_0136,3,2,38
2026-01-21,BASE_C,P_0137,12,0,0
2026-01-21,BASE_C,P_0138,6,0,0
2026-01-21,BASE_C,P_0139,3,2,36
2026-01-21,BASE_C,P_0140,5,1,33
2026-01-21,BASE_C,P_0141,5,0,0
2026-01-21,BASE_C,P_0142,3,1,30
2026-01-21,BASE_C,P_0143,7,0,0
2026-01-21,BASE_C,P_0144,3,1,14
2026-01-21,BASE_C,P_0145,3,1,36
2026-01-21,BASE_C,P_0146,3,2,37
2026-01-21,BASE_C,P_0147,6,2,33
2026-01-21,BASE_C,P_0148,7,0,0
2026-01-21,BASE_C,P_0149,6,0,0
2026-01-21,BASE_C,P_0150,7,0,0
2026-01-21,BASE_C,P_0151,4,1,32
2026-01-21,BASE_C,P_0152,6,2,31
2026-01-21,BASE_C,P_0153,6,0,0
2026-01-21,BASE_C,P_0154,4,1,37
2026-01-21,BASE_C,P_0155,3,0,0
2026-01-21,BASE_C,P_0156,5,2,29
2026-01-21,BASE_C,P_0157,3,0,0
2026-01-21,BASE_C,P_0158,4,0,0
2026-01-21,BASE_C,P_0159,5,0,0
2026-01-21,BASE_C,P_0160,8,0,0
2026-01-21,BASE_C,P_0161,8,0,0
2026-01-21,BASE_C,P_0162,6,0,0
2026-01-21,BASE_C,P_0163,3,2,37
2026-01-21,BASE_C,P_0164,6,0,0
2026-01-21,BASE_C,P_0165,2,0,0
2026-01-21,BASE_C,P_0166,4,2,25
2026-01-21,BASE_C,P_0167,5,1,23
2026-01-21,BASE_C,P_0168,2,0,0
2026-01-21,BASE_C,P_0169,4,1,6
2026-01-21,BASE_C,P_0170,7,0,0
2026-01-21,BASE_C,P_0171,10,0,0
2026-01-21,BASE_C,P_0172,3,0,0
2026-01-21,BASE_C,P_0173,14,0,0
2026-01-21,BASE_C,P_0174,4,1,40
2026-01-21,BASE_C,P_0175,4,0,0
2026-01-21,BASE_C,P_0176,13,0,0
2026-01-21,BASE_C,P_0177,2,2,28
2026-01-21,BASE_C,P_0178,12,0,0
2026-01-21,BASE_C,P_0179,4,1,34
2026-01-21,BASE_C,P_0180,8,2,29
2026-01-21,BASE_C,P_0181,7,0,0
2026-01-21,BASE_C,P_0182,4,2,36
2026-01-21,BASE_C,P_0183,4,2,30
2026-01-21,BASE_C,P_0184,5,0,0
2026-01-21,BASE_C,P_0185,12,0,0
2026-01-21,BASE_C,P_0186,11,0,0
2026-01-21,BASE_C,P_0187,7,0,0
2026-01-21,BASE_C,P_0188,8,0,0
2026-01-21,BASE_C,P_0189,6,0,0
2026-01-21,BASE_C,P_0190,5,1,39
2026-01-21,BASE_C,P_0191,1,0,0
2026-01-21,BASE_C,P_0192,8,0,0
2026-01-21,BASE_C,P_0193,3,0,0
2026-01-21,BASE_C,P_0194,2,1,19
2026-01-21,BASE_C,P_0195,6,1,23
2026-01-21,BASE_C,P_0196,6,0,0
2026-01-21,BASE_C,P_0197,4,1,31
2026-01-21,BASE_C,P_0198,5,0,0
2026-01-21,BASE_C,P_0199,3,0,0
2026-01-21,BASE_C,P_0200,4,2,25
2026-01-22,BASE_A,P_0001,4,0,0
2026-01-22,BASE_A,P_0002,6,0,0
2026-01-22,BASE_A,P_0003,7,0,0
2026-01-22,BASE_A,P_0004,6,2,27
2026-01-22,BASE_A,P_0005,4,0,0
2026-01-22,BASE_A,P_0006,2,2,31
2026-01-22,BASE_A,P_0007,2,2,32
2026-01-22,BASE_A,P_0008,6,1,47
2026-01-22,BASE_A,P_0009,8,1,29
2026-01-22,BASE_A,P_0010,7,0,0
2026-01-22,BASE_A,P_0011,1,0,0
2026-01-22,BASE_A,P_0012,9,0,0
2026-01-22,BASE_A,P_0013,4,0,0
2026-01-22,BASE_A,P_0014,2,1,33
2026-01-22,BASE_A,P_0015,4,0,0
2026-01-22,BASE_A,P_0016,7,0,0
2026-01-22,BASE_A,P_0017,7,0,0
2026-01-22,BASE_A,P_0018,10,2,25
2026-01-22,BASE_A,P_0019,8,0,0
2026-01-22,BASE_A,P_0020,5,1,53
2026-01-22,BASE_A,P_0021,1,2,40
2026-01-22,BASE_A,P_0022,4,0,0
2026-01-22,BASE_A,P_0023,10,0,0
2026-01-22,BASE_A,P_0024,7,0,0
2026-01-22,BASE_A,P_0025,3,0,0
2026-01-22,BASE_A,P_0026,6,1,29
2026-01-22,BASE_A,P_0027,4,0,0
2026-01-22,BASE_A,P_0028,5,0,0
2026-01-22,BASE_A,P_0029,7,2,42
2026-01-22,BASE_A,P_0030,4,0,0
2026-01-22,BASE_A,P_0031,5,0,0
2026-01-22,BASE_A,P_0032,9,1,19
2026-01-22,BASE_A,P_0033,8,0,0
2026-01-22,BASE_A,P_0034,12,0,0
2026-01-22,BASE_A,P_0035,8,0,0
2026-01-22,BASE_A,P_0036,5,1,19
2026-01-22,BASE_A,P_0037,5,1,24
2026-01-22,BASE_A,P_0038,6,0,0
2026-01-22,BASE_A,P_0039,7,0,0
2026-01-22,BASE_A,P_0040,6,1,29
2026-01-22,BASE_A,P_0041,6,1,32
2026-01-22,BASE_A,P_0042,5,0,0
2026-01-22,BASE_A,P_0043,2,0,0
2026-01-22,BASE_A,P_0044,3,0,0
2026-01-22,BASE_A,P_0045,3,0,0
2026-01-22,BASE_A,P_0046,9,2,5
2026-01-22,BASE_A,P_0047,5,0,0
2026-01-22,BASE_A,P_0048,4,0,0
2026-01-22,BASE_A,P_0049,1,0,0
2026-01-22,BASE_A,P_0050,1,0,0
2026-01-22,BASE_A,P_0051,13,0,0
2026-01-22,BASE_A,P_0052,6,0,0
2026-01-22,BASE_A,P_0053,5,0,0
2026-01-22,BASE_A,P_0054,5,0,0
2026-01-22,BASE_A,P_0055,9,0,0
2026-01-22,BASE_A,P_0056,1,0,0
2026-01-22,BASE_A,P_0057,6,1,19
2026-01-22,BASE_A,P_0058,4,0,0
2026-01-22,BASE_A,P_0059,2,0,0
2026-01-22,BASE_A,P_0060,10,1,33
2026-01-22,BASE_A,P_0061,5,0,0
2026-01-22,BASE_A,P_0062,5,0,0
2026-01-22,BASE_A,P_0063,9,0,0
2026-01-22,BASE_A,P_0064,2,0,0
2026-01-22,BASE_A,P_0065,8,1,38
2026-01-22,BASE_A,P_0066,4,2,25
2026-01-22,BASE_A,P_0067,2,1,23
2026-01-22,BASE_A,P_0068,8,1,21
2026-01-22,BASE_A,P_0069,3,0,0
2026-01-22,BASE_A,P_0070,5,0,0
2026-01-22,BASE_A,P_0071,9,0,0
2026-01-22,BASE_A,P_0072,5,0,0
2026-01-22,BASE_A,P_0073,5,0,0
2026-01-22,BASE_A,P_0074,6,2,37
2026-01-22,BASE_A,P_0075,10,0,0
2026-01-22,BASE_A,P_0076,9,0,0
2026-01-22,BASE_A,P_0077,2,0,0
2026-01-22,BASE_A,P_0078,5,0,0
2026-01-22,BASE_A,P_0079,5,0,0
2026-01-22,BASE_A,P_0080,2,0,0
2026-01-22,BASE_A,P_0081,5,0,0
2026-01-22,BASE_A,P_0082,5,0,0
2026-01-22,BASE_A,P_0083,2,0,0
2026-01-22,BASE_A,P_0084,3,0,0
2026-01-22,BASE_A,P_0085,7,2,20
2026-01-22,BASE_A,P_0086,2,0,0
2026-01-22,BASE_A,P_0087,3,1,29
2026-01-22,BASE_A,P_0088,7,1,33
2026-01-22,BASE_A,P_0089,4,0,0
2026-01-22,BASE_A,P_0090,10,2,26
2026-01-22,BASE_A,P_0091,6,0,0
2026-01-22,BASE_A,P_0092,13,1,47
2026-01-22,BASE_A,P_0093,2,0,0
2026-01-22,BASE_A,P_0094,4,0,0
2026-01-22,BASE_A,P_0095,4,1,11
2026-01-22,BASE_A,P_0096,7,0,0
2026-01-22,BASE_A,P_0097,4,2,33
2026-01-22,BASE_A,P_0098,4,1,27
2026-01-22,BASE_A,P_0099,6,0,0
2026-01-22,BASE_A,P_0100,5,0,0
2026-01-22,BASE_A,P_0101,1,0,0
2026-01-22,BASE_A,P_0102,6,2,39
2026-01-22,BASE_A,P_0103,8,1,30
2026-01-22,BASE_A,P_0104,7,0,0
2026-01-22,BASE_A,P_0105,3,0,0
2026-01-22,BASE_A,P_0106,3,0,0
2026-01-22,BASE_A,P_0107,9,0,0
2026-01-22,BASE_A,P_0108,7,0,0
2026-01-22,BASE_A,P_0109,8,2,20
2026-01-22,BASE_A,P_0110,3,2,30
2026-01-22,BASE_A,P_0111,5,1,21
2026-01-22,BASE_A,P_0112,1,0,0
2026-01-22,BASE_A,P_0113,8,0,0
2026-01-22,BASE_A,P_0114,7,0,0
2026-01-22,BASE_A,P_0115,4,0,0
2026-01-22,BASE_A,P_0116,8,1,36
2026-01-22,BASE_A,P_0117,2,1,40
2026-01-22,BASE_A,P_0118,5,2,11
2026-01-22,BASE_A,P_0119,2,0,0
2026-01-22,BASE_A,P_0120,4,2,12
2026-01-22,BASE_A,P_0121,8,0,0
2026-01-22,BASE_A,P_0122,10,0,0
2026-01-22,BASE_A,P_0123,4,0,0
2026-01-22,BASE_A,P_0124,5,1,18
2026-01-22,BASE_A,P_0125,4,2,23
2026-01-22,BASE_A,P_0126,7,0,0
2026-01-22,BASE_A,P_0127,4,0,0
2026-01-22,BASE_A,P_0128,5,0,0
2026-01-22,BASE_A,P_0129,6,0,0
2026-01-22,BASE_A,P_0130,3,2,49
2026-01-22,BASE_A,P_0131,3,0,0
2026-01-22,BASE_A,P_0132,3,1,49
2026-01-22,BASE_A,P_0133,3,1,16
2026-01-22,BASE_A,P_0134,1,1,25
2026-01-22,BASE_A,P_0135,5,2,37
2026-01-22,BASE_A,P_0136,2,0,0
2026-01-22,BASE_A,P_0137,11,0,0
2026-01-22,BASE_A,P_0138,7,2,30
2026-01-22,BASE_A,P_0139,6,2,31
2026-01-22,BASE_A,P_0140,4,2,4
2026-01-22,BASE_A,P_0141,7,2,28
2026-01-22,BASE_A,P_0142,3,2,7
2026-01-22,BASE_A,P_0143,6,0,0
2026-01-22,BASE_A,P_0144,4,1,35
2026-01-22,BASE_A,P_0145,3,0,0
2026-01-22,BASE_A,P_0146,2,0,0
2026-01-22,BASE_A,P_0147,6,2,18
2026-01-22,BASE_A,P_0148,4,2,21
2026-01-22,BASE_A,P_0149,10,1,31
2026-01-22,BASE_A,P_0150,4,0,0
2026-01-22,BASE_A,P_0151,4,0,0
2026-01-22,BASE_A,P_0152,2,0,0
2026-01-22,BASE_A,P_0153,4,0,0
2026-01-22,BASE_A,P_0154,3,0,0
2026-01-22,BASE_A,P_0155,2,0,0
2026-01-22,BASE_A,P_0156,5,1,13
2026-01-22,BASE_A,P_0157,11,0,0
2026-01-22,BASE_A,P_0158,4,0,0
2026-01-22,BASE_A,P_0159,5,0,0
2026-01-22,BASE_A,P_0160,3,1,24
2026-01-22,BASE_A,P_0161,1,0,0
2026-01-22,BASE_A,P_0162,8,0,0
2026-01-22,BASE_A,P_0163,6,0,0
2026-01-22,BASE_A,P_0164,5,0,0
2026-01-22,BASE_A,P_0165,2,2,25
2026-01-22,BASE_A,P_0166,6,1,34
2026-01-22,BASE_A,P_0167,6,1,22
2026-01-22,BASE_A,P_0168,3,1,18
2026-01-22,BASE_A,P_0169,5,2,39
2026-01-22,BASE_A,P_0170,10,0,0
2026-01-22,BASE_A,P_0171,9,2,31
2026-01-22,BASE_A,P_0172,9,1,23
2026-01-22,BASE_A,P_0173,8,2,32
2026-01-22,BASE_A,P_0174,4,0,0
2026-01-22,BASE_A,P_0175,2,0,0
2026-01-22,BASE_A,P_0176,11,0,0
2026-01-22,BASE_A,P_0177,1,0,0
2026-01-22,BASE_A,P_0178,5,0,0
2026-01-22,BASE_A,P_0179,9,2,15
2026-01-22,BASE_A,P_0180,4,1,30
2026-01-22,BASE_A,P_0181,8,1,37
2026-01-22,BASE_A,P_0182,6,0,0
2026-01-22,BASE_A,P_0183,4,2,42
2026-01-22,BASE_A,P_0184,1,1,44
2026-01-22,BASE_A,P_0185,7,2,36
2026-01-22,BASE_A,P_0186,5,2,32
2026-01-22,BASE_A,P_0187,7,2,36
2026-01-22,BASE_A,P_0188,4,2,27
2026-01-22,BASE_A,P_0189,4,0,0
2026-01-22,BASE_A,P_0190,5,0,0
2026-01-22,BASE_A,P_0191,4,0,0
2026-01-22,BASE_A,P_0192,5,1,33
2026-01-22,BASE_A,P_0193,3,0,0
2026-01-22,BASE_A,P_0194,9,0,0
2026-01-22,BASE_A,P_0195,4,1,32
2026-01-22,BASE_A,P_0196,4,0,0
2026-01-22,BASE_A,P_0197,9,0,0
2026-01-22,BASE_A,P_0198,8,0,0
2026-01-22,BASE_A,P_0199,1,0,0
2026-01-22,BASE_A,P_0200,5,2,29
2026-01-22,BASE_B,P_0001,10,0,0
2026-01-22,BASE_B,P_0002,9,2,36
2026-01-22,BASE_B,P_0003,4,0,0
2026-01-22,BASE_B,P_0004,5,2,19
2026-01-22,BASE_B,P_0005,5,0,0
2026-01-22,BASE_B,P_0006,4,0,0
2026-01-22,BASE_B,P_0007,7,0,0
2026-01-22,BASE_B,P_0008,3,0,0
2026-01-22,BASE_B,P_0009,5,1,32
2026-01-22,BASE_B,P_0010,0,0,0
2026-01-22,BASE_B,P_0011,4,2,32
2026-01-22,BASE_B,P_0012,0,0,0
2026-01-22,BASE_B,P_0013,3,0,0
2026-01-22,BASE_B,P_0014,5,0,0
2026-01-22,BASE_B,P_0015,5,2,30
2026-01-22,BASE_B,P_0016,11,0,0
2026-01-22,BASE_B,P_0017,6,2,34
2026-01-22,BASE_B,P_0018,5,0,0
2026-01-22,BASE_B,P_0019,12,0,0
2026-01-22,BASE_B,P_0020,7,0,0
2026-01-22,BASE_B,P_0021,5,0,0
2026-01-22,BASE_B,P_0022,3,2,11
2026-01-22,BASE_B,P_0023,2,1,14
2026-01-22,BASE_B,P_0024,6,1,41
2026-01-22,BASE_B,P_0025,9,0,0
2026-01-22,BASE_B,P_0026,3,2,37
2026-01-22,BASE_B,P_0027,5,0,0
2026-01-22,BASE_B,P_0028,4,0,0
2026-01-22,BASE_B,P_0029,6,2,31
2026-01-22,BASE_B,P_0030,4,0,0
2026-01-22,BASE_B,P_0031,4,2,26
2026-01-22,BASE_B,P_0032,4,0,0
2026-01-22,BASE_B,P_0033,2,0,0
2026-01-22,BASE_B,P_0034,11,0,0
2026-01-22,BASE_B,P_0035,6,2,35
2026-01-22,BASE_B,P_0036,1,0,0
2026-01-22,BASE_B,P_0037,8,0,0
2026-01-22,BASE_B,P_0038,3,2,14
2026-01-22,BASE_B,P_0039,10,0,0
2026-01-22,BASE_B,P_0040,4,2,13
2026-01-22,BASE_B,P_0041,8,0,0
2026-01-22,BASE_B,P_0042,3,2,44
2026-01-22,BASE_B,P_0043,8,0,0
2026-01-22,BASE_B,P_0044,3,2,21
2026-01-22,BASE_B,P_0045,3,0,0
2026-01-22,BASE_B,P_0046,5,2,23
2026-01-22,BASE_B,P_0047,3,0,0
2026-01-22,BASE_B,P_0048,4,1,27
2026-01-22,BASE_B,P_0049,7,1,25
2026-01-22,BASE_B,P_0050,2,0,0
2026-01-22,BASE_B,P_0051,5,0,0
2026-01-22,BASE_B,P_0052,3,0,0
2026-01-22,BASE_B,P_0053,8,0,0
2026-01-22,BASE_B,P_0054,6,0,0
2026-01-22,BASE_B,P_0055,7,0,0
2026-01-22,BASE_B,P_0056,4,1,34
2026-01-22,BASE_B,P_0057,5,0,0
2026-01-22,BASE_B,P_0058,3,0,0
2026-01-22,BASE_B,P_0059,12,2,22
2026-01-22,BASE_B,P_0060,4,2,27
2026-01-22,BASE_B,P_0061,4,1,30
2026-01-22,BASE_B,P_0062,4,0,0
2026-01-22,BASE_B,P_0063,6,1,27
2026-01-22,BASE_B,P_0064,4,0,0
2026-01-22,BASE_B,P_0065,7,0,0
2026-01-22,BASE_B,P_0066,8,0,0
2026-01-22,BASE_B,P_0067,3,2,25
2026-01-22,BASE_B,P_0068,6,2,42
2026-01-22,BASE_B,P_0069,2,0,0
2026-01-22,BASE_B,P_0070,6,0,0
2026-01-22,BASE_B,P_0071,4,2,31
2026-01-22,BASE_B,P_0072,10,0,0
2026-01-22,BASE_B,P_0073,2,0,0
2026-01-22,BASE_B,P_0074,4,0,0
2026-01-22,BASE_B,P_0075,6,0,0
2026-01-22,BASE_B,P_0076,9,2,45
2026-01-22,BASE_B,P_0077,3,1,26
2026-01-22,BASE_B,P_0078,8,2,43
2026-01-22,BASE_B,P_0079,11,1,21
2026-01-22,BASE_B,P_0080,6,0,0
2026-01-22,BASE_B,P_0081,7,0,0
2026-01-22,BASE_B,P_0082,6,0,0
2026-01-22,BASE_B,P_0083,4,0,0
2026-01-22,BASE_B,P_0084,6,0,0
2026-01-22,BASE_B,P_0085,4,0,0
2026-01-22,BASE_B,P_0086,3,0,0
2026-01-22,BASE_B,P_0087,6,1,26
