date,aircraft_id,unit_id,base,airframe_age_years,role,status_start,flight_hours,mission_intensity,environment_stress,flight_hours_sum_7d,mission_intensity_mean_7d,environment_stress_mean_7d,flight_hours_sum_14d,mission_intensity_mean_14d,environment_stress_mean_14d,flight_hours_sum_30d,mission_intensity_mean_30d,environment_stress_mean_30d,failures_count_sum_7d,failures_count_sum_14d,failures_count_sum_30d,down_events_sum_7d,down_events_sum_14d,down_events_sum_30d,repair_hours_sum_7d,repair_hours_sum_14d,repair_hours_sum_30d,wait_parts_hours_sum_7d,wait_parts_hours_sum_14d,wait_parts_hours_sum_30d,wait_maint_hours_sum_7d,wait_maint_hours_sum_14d,wait_maint_hours_sum_30d,down_hours_sum_7d,down_hours_sum_14d,down_hours_sum_30d,downtime_next_14d_hours,downtime_next_30d_hours
2026-01-23,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.84,0.69,0.56,5.11,0.6724285714285714,0.40614285714285714,10.32,0.5518571428571428,0.3750714285714286,11.05,0.589125,0.3660625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0009,UNIT_02,BASE_A,7.0,ISR,FMC,1.56,0.859,0.481,11.17,0.5565714285714286,0.4027142857142857,21.31,0.5245714285714286,0.4642142857142857,24.61,0.5041875,0.4443125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0010,UNIT_02,BASE_A,8.8,STRIKE,FMC,1.38,0.981,0.377,6.85,0.4492857142857143,0.3364285714285714,16.87,0.4582857142857143,0.3635,18.26,0.4778125,0.33825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0011,UNIT_04,BASE_B,15.1,TRAIN,FMC,0.85,0.597,0.531,4.859999999999999,0.5099999999999999,0.372,8.67,0.4991428571428571,0.4218571428571429,10.28,0.4878125,0.4139375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0012,UNIT_04,BASE_C,14.6,STRIKE,FMC,0.69,1.0,0.596,6.740000000000001,0.4888571428571428,0.46814285714285714,15.149999999999999,0.48614285714285715,0.43292857142857144,16.7,0.4756875,0.397,1.0,1.0,1.0,1.0,1.0,1.0,23.41,23.41,23.41,11.11,11.11,11.11,5.46,5.46,5.46,39.98,39.98,39.98,0.0,0.0
2026-01-23,AC_0013,UNIT_01,BASE_C,2.9,STRIKE,FMC,1.25,0.56,0.449,9.649999999999999,0.26942857142857146,0.35471428571428565,20.57,0.34628571428571425,0.3587142857142857,22.54,0.3791875,0.3894375,1.0,2.0,2.0,1.0,2.0,2.0,7.88,25.029999999999998,25.029999999999998,0.34,5.7,5.7,5.96,8.219999999999999,8.219999999999999,14.18,38.949999999999996,38.949999999999996,0.0,0.0
2026-01-23,AC_0014,UNIT_04,BASE_C,12.1,TRAIN,PMC,0.0,0.479,0.259,4.27,0.517,0.32257142857142856,11.41,0.4557142857142857,0.4105,13.8,0.4436875,0.4193125,1.0,1.0,1.0,0.0,0.0,0.0,23.18,23.18,23.18,2.49,2.49,2.49,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0015,UNIT_03,BASE_B,10.5,STRIKE,FMC,0.81,0.803,0.408,8.52,0.5832857142857143,0.3285714285714286,15.47,0.518,0.35121428571428576,17.07,0.509625,0.37125,1.0,1.0,1.0,0.0,0.0,0.0,11.96,11.96,11.96,6.94,6.94,6.94,4.65,4.65,4.65,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0016,UNIT_02,BASE_C,8.7,ISR,PMC,0.69,0.554,0.523,13.29,0.5512857142857143,0.40099999999999997,22.790000000000003,0.5292857142857142,0.415,24.76,0.5246875,0.4233125,1.0,3.0,3.0,0.0,1.0,1.0,3.51,25.17,25.17,0.45,10.629999999999999,10.629999999999999,2.85,8.06,8.06,0.0,16.24,16.24,0.0,0.0
2026-01-23,AC_0017,UNIT_03,BASE_B,10.2,ISR,FMC,0.0,0.645,0.629,8.26,0.44957142857142857,0.4217142857142857,17.330000000000002,0.4419285714285714,0.42057142857142854,19.17,0.415625,0.40775,0.0,1.0,1.0,0.0,1.0,1.0,0.0,24.57,24.57,0.0,2.67,2.67,0.0,4.45,4.45,0.0,31.69,31.69,0.0,0.0
2026-01-23,AC_0018,UNIT_03,BASE_A,8.1,STRIKE,FMC,2.18,0.932,0.228,9.120000000000001,0.5471428571428572,0.4767142857142857,17.1,0.5117857142857143,0.4707857142857143,19.95,0.473375,0.4574375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.49,15.49,0.0,7.76,7.76,0.0,3.93,3.93,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,0.67,0.704,0.206,7.8100000000000005,0.5454285714285714,0.38742857142857146,15.03,0.4827857142857143,0.4027142857142857,17.29,0.5121875,0.379625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,1.05,0.744,0.375,7.58,0.48014285714285715,0.342,17.490000000000002,0.43935714285714284,0.3905,21.12,0.4226875,0.3938125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0021,UNIT_04,BASE_B,7.6,TRAIN,FMC,0.82,0.832,0.384,5.23,0.48742857142857143,0.3072857142857143,12.96,0.4622857142857143,0.35242857142857137,14.879999999999999,0.44025000000000003,0.37675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0022,UNIT_02,BASE_A,2.1,TRAIN,FMC,0.33,0.36,0.348,7.15,0.48814285714285716,0.36828571428571427,14.96,0.4526428571428571,0.39914285714285713,16.71,0.4676875,0.3974375,1.0,1.0,1.0,1.0,1.0,1.0,13.07,13.07,13.07,10.65,10.65,10.65,4.79,4.79,4.79,28.509999999999998,28.509999999999998,28.509999999999998,0.0,0.0
2026-01-23,AC_0023,UNIT_03,BASE_A,9.3,STRIKE,FMC,1.12,0.661,0.889,8.5,0.4132857142857143,0.4571428571428572,13.88,0.5002857142857143,0.4198571428571429,16.240000000000002,0.5327500000000001,0.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0024,UNIT_02,BASE_B,7.2,STRIKE,FMC,1.02,0.995,0.264,8.31,0.5311428571428571,0.47014285714285714,18.34,0.4873571428571428,0.48192857142857143,20.86,0.527375,0.5011875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0025,UNIT_03,BASE_B,2.0,STRIKE,PMC,1.48,0.601,0.843,11.84,0.5807142857142857,0.399,21.89,0.5339285714285714,0.39499999999999996,23.51,0.5205,0.41331249999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0026,UNIT_02,BASE_C,12.7,STRIKE,PMC,1.04,0.583,0.744,7.319999999999999,0.3988571428571429,0.37299999999999994,13.78,0.3574285714285714,0.42521428571428566,15.52,0.3598125,0.40118750000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0027,UNIT_02,BASE_C,13.0,STRIKE,FMC,1.69,0.697,0.413,6.27,0.36885714285714283,0.4088571428571428,12.040000000000001,0.31185714285714283,0.44121428571428567,14.13,0.3518125,0.440625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0028,UNIT_01,BASE_A,16.3,ISR,FMC,1.02,0.806,0.534,8.83,0.6368571428571429,0.4272857142857142,17.59,0.5719285714285715,0.4081428571428572,19.41,0.5669375,0.379875,1.0,1.0,1.0,0.0,0.0,0.0,15.12,15.12,15.12,5.56,5.56,5.56,6.25,6.25,6.25,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0029,UNIT_03,BASE_A,10.6,STRIKE,PMC,1.68,0.338,0.357,10.68,0.4327142857142858,0.3914285714285714,19.24,0.41728571428571426,0.36514285714285716,21.84,0.40175,0.3971875,1.0,1.0,1.0,0.0,0.0,0.0,2.36,2.36,2.36,6.12,6.12,6.12,2.12,2.12,2.12,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0030,UNIT_01,BASE_C,13.1,STRIKE,FMC,1.17,0.888,0.904,9.030000000000001,0.3814285714285714,0.40528571428571425,16.31,0.4413571428571429,0.4396428571428571,17.73,0.4234375,0.45237499999999997,1.0,1.0,1.0,1.0,1.0,1.0,17.65,17.65,17.65,0.94,0.94,0.94,4.79,4.79,4.79,23.38,23.38,23.38,0.0,0.0
2026-01-23,AC_0031,UNIT_01,BASE_B,11.9,STRIKE,FMC,0.98,0.541,0.524,7.55,0.43685714285714283,0.31685714285714284,14.47,0.39571428571428574,0.39592857142857146,16.0,0.412625,0.406375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0032,UNIT_04,BASE_A,9.1,STRIKE,FMC,0.96,0.832,0.409,7.04,0.5537142857142857,0.34900000000000003,15.3,0.4296428571428571,0.45357142857142857,17.8,0.4405,0.444625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.7,5.7,0.0,3.37,3.37,0.0,5.15,5.15,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0033,UNIT_03,BASE_A,10.8,STRIKE,PMC,1.03,0.29,0.745,8.399999999999999,0.5178571428571429,0.3552857142857143,16.6,0.4252142857142857,0.38507142857142856,17.78,0.46525,0.4089375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0034,UNIT_04,BASE_B,6.6,ISR,FMC,0.76,0.703,0.413,9.98,0.563,0.3178571428571429,19.29,0.4540714285714285,0.4634285714285714,23.130000000000003,0.4434375,0.4525625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0035,UNIT_01,BASE_C,8.9,TRAIN,FMC,0.48,0.297,0.364,5.4799999999999995,0.4097142857142857,0.33728571428571424,12.110000000000001,0.40235714285714286,0.34500000000000003,12.790000000000001,0.3895625,0.38325,1.0,2.0,2.0,0.0,0.0,0.0,2.23,18.81,18.81,0.33,0.33,0.33,4.96,11.07,11.07,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0036,UNIT_02,BASE_B,9.1,TRAIN,FMC,1.3,0.91,0.431,6.55,0.5858571428571429,0.45128571428571423,14.55,0.554,0.35699999999999993,17.240000000000002,0.532375,0.38125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0037,UNIT_03,BASE_B,5.2,STRIKE,FMC,0.03,0.685,0.348,7.709999999999999,0.6611428571428571,0.5421428571428571,19.01,0.6133571428571428,0.5054285714285714,20.59,0.584,0.49412500000000004,1.0,1.0,1.0,0.0,0.0,0.0,8.04,8.04,8.04,4.71,4.71,4.71,2.06,2.06,2.06,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0038,UNIT_04,BASE_B,0.9,TRAIN,PMC,1.74,0.992,0.68,9.9,0.49514285714285716,0.5032857142857142,19.8,0.3980714285714286,0.43407142857142855,23.18,0.3926875,0.41075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0039,UNIT_03,BASE_A,10.2,STRIKE,FMC,0.42,0.447,0.843,7.12,0.4594285714285714,0.5085714285714286,17.13,0.4385,0.45271428571428574,18.24,0.446625,0.4519375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.65,13.65,0.0,5.12,5.12,0.0,3.1,3.1,0.0,0.0,0.0,0.0,0.0
2026-01-23,AC_0040,UNIT_01,BASE_A,12.0,TRAIN,PMC,0.72,0.3,0.635,6.95,0.40185714285714286,0.47914285714285715,12.28,0.382,0.4730714285714286,13.26,0.4016875,0.45625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.26,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0
2026-01-24,AC_0001,UNIT_01,BASE_C,8.2,TRAIN,FMC,0.0,0.551,0.746,7.04,0.6341428571428571,0.34371428571428575,13.69,0.5257857142857143,0.42371428571428577,15.93,0.49800000000000005,0.43776470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-24,AC_0002,UNIT_01,BASE_A,17.6,TRAIN,PMC,0.88,0.007,0.622,4.9799999999999995,0.33657142857142863,0.3285714285714286,9.299999999999999,0.34385714285714286,0.342,13.1,0.3826470588235294,0.3527647058823529,0.0,1.0,1.0,0.0,1.0,1.0,0.0,18.57,18.57,0.0,11.08,11.08,0.0,2.25,2.25,0.0,31.9,31.9,28.509999999999998,28.509999999999998
2026-01-24,AC_0003,UNIT_03,BASE_A,8.4,STRIKE,PMC,1.29,0.16,0.691,8.78,0.4837142857142857,0.4685714285714286,17.87,0.48035714285714287,0.4097142857142857,21.18,0.49476470588235294,0.3932941176470588,1.0,3.0,3.0,0.0,0.0,0.0,5.85,39.49,39.49,8.45,18.48,18.48,2.64,12.2,12.2,0.0,0.0,0.0,28.509999999999998,28.509999999999998
2026-01-24,AC_0004,UNIT_04,BASE_B,14.9,STRIKE,FMC,1.01,0.663,0.199,7.55,0.534,0.44985714285714284,11.44,0.5225,0.4445714285714285,15.64,0.5267058823529412,0.4447058823529412,1.0,2.0,2.0,1.0,2.0,2.0,4.19,10.120000000000001,10.120000000000001,7.95,7.95,7.95,4.22,7.04,7.04,16.36,25.11,25.11,28.509999999999998,28.509999999999998
2026-01-24,AC_0005,UNIT_01,BASE_B,1.6,TRAIN,FMC,1.11,0.529,0.205,5.91,0.5047142857142857,0.35728571428571426,11.459999999999999,0.39785714285714285,0.41207142857142853,14.93,0.41505882352941176,0.40464705882352936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998,28.509999999999998
2026-01-24,AC_0006,UNIT_01,BASE_C,6.7,TRAIN,PMC,1.3,0.454,0.281,7.04,0.40700000000000003,0.38042857142857145,13.89,0.4272857142857143,0.4516428571428572,16.65,0.41305882352941176,0.45876470588235296,1.0,1.0,1.0,1.0,1.0,1.0,9.79,9.79,9.79,0.0,0.0,0.0,1.47,1.47,1.47,11.26,11.26,11.26,28.509999999999998,28.509999999999998
2026-01-24,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.28,0.421,0.824,9.85,0.508,0.5641428571428572,18.39,0.5047142857142857,0.4975714285714286,23.77,0.523,0.47123529411764703,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,14.86,14.86,0.0,3.78,3.78,0.0,0.0,0.0,28.509999999999998,28.509999999999998
2026-01-24,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,1.25,0.148,0.689,6.12,0.562,0.4898571428571429,11.49,0.5121428571428571,0.41814285714285715,12.3,0.5631764705882353,0.3850588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998,28.509999999999998
2026-01-24,AC_0009,UNIT_02,BASE_A,7.0,ISR,FMC,1.09,0.063,0.405,10.5,0.5124285714285713,0.38571428571428573,21.43,0.4677142857142857,0.44585714285714284,25.7,0.4782352941176471,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998,28.509999999999998
2026-01-24,AC_0010,UNIT_02,BASE_A,8.8,STRIKE,FMC,1.19,0.354,0.713,7.39,0.41171428571428575,0.4288571428571428,16.45,0.42492857142857143,0.37964285714285717,19.45,0.47052941176470586,0.3602941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998,28.509999999999998
2026-01-24,AC_0011,UNIT_04,BASE_B,15.1,TRAIN,FMC,1.44,0.054,0.851,6.01,0.43571428571428567,0.4735714285714286,8.92,0.4421428571428571,0.43557142857142855,11.72,0.4622941176470588,0.43964705882352945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998,28.509999999999998
2026-01-24,AC_0012,UNIT_04,BASE_C,14.6,STRIKE,FMC,0.63,0.483,0.148,6.750000000000001,0.5277142857142857,0.3952857142857143,13.78,0.49014285714285716,0.41385714285714287,17.33,0.4761176470588235,0.38235294117647056,1.0,1.0,1.0,1.0,1.0,1.0,23.41,23.41,23.41,11.11,11.11,11.11,5.46,5.46,5.46,39.98,39.98,39.98,28.509999999999998,28.509999999999998
2026-01-24,AC_0013,UNIT_01,BASE_C,2.9,STRIKE,FMC,2.63,0.181,0.32,10.42,0.25885714285714284,0.36657142857142855,21.43,0.31792857142857145,0.36892857142857144,25.17,0.3675294117647059,0.3853529411764706,1.0,2.0,2.0,1.0,2.0,2.0,7.88,25.029999999999998,25.029999999999998,0.34,5.7,5.7,5.96,8.219999999999999,8.219999999999999,14.18,38.949999999999996,38.949999999999996,28.509999999999998,28.509999999999998
2026-01-24,AC_0014,UNIT_04,BASE_C,12.1,TRAIN,PMC,0.21,0.484,0.308,4.48,0.46114285714285713,0.3572857142857143,10.78,0.4495714285714286,0.3790714285714286,14.01,0.4460588235294118,0.412764705882353,1.0,1.0,1.0,0.0,0.0,0.0,23.18,23.18,23.18,2.49,2.49,2.49,3.7,3.7,3.7,0.0,0.0,0.0,28.509999999999998,28.509999999999998
2026-01-24,AC_0015,UNIT_03,BASE_B,10.5,STRIKE,FMC,1.7,0.507,0.491,9.55,0.5765714285714285,0.36285714285714293,15.44,0.5102857142857143,0.37300000000000005,18.77,0.5094705882352941,0.37829411764705884,1.0,1.0,1.0,0.0,0.0,0.0,11.96,11.96,11.96,6.94,6.94,6.94,4.65,4.65,4.65,0.0,0.0,0.0,28.509999999999998,28.509999999999998
2026-01-24,AC_0016,UNIT_02,BASE_C,8.7,ISR,PMC,1.77,0.298,0.558,13.270000000000001,0.5232857142857144,0.3758571428571429,23.75,0.5445,0.4163571428571429,26.53,0.5113529411764706,0.4312352941176471,1.0,3.0,3.0,0.0,1.0,1.0,3.51,25.17,25.17,0.45,10.629999999999999,10.629999999999999,2.85,8.06,8.06,0.0,16.24,16.24,0.0,28.509999999999998
2026-01-24,AC_0017,UNIT_03,BASE_B,10.2,ISR,FMC,1.27,0.455,0.231,8.620000000000001,0.48342857142857143,0.4178571428571428,17.53,0.4485,0.4298571428571428,20.44,0.4179411764705882,0.3973529411764706,0.0,1.0,1.0,0.0,1.0,1.0,0.0,24.57,24.57,0.0,2.67,2.67,0.0,4.45,4.45,0.0,31.69,31.69,0.0,28.509999999999998
2026-01-24,AC_0018,UNIT_03,BASE_A,8.1,STRIKE,FMC,2.35,0.164,0.248,9.76,0.49257142857142855,0.4278571428571429,19.07,0.4728571428571428,0.47521428571428576,22.3,0.4551764705882353,0.44511764705882356,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.49,15.49,0.0,7.76,7.76,0.0,3.93,3.93,0.0,0.0,0.0,0.0,28.509999999999998
2026-01-24,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,0.77,0.748,0.338,7.49,0.5758571428571428,0.36514285714285716,13.040000000000001,0.5265714285714286,0.3978571428571428,18.06,0.5260588235294117,0.3771764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998
2026-01-24,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,2.43,0.598,0.374,8.34,0.5208571428571428,0.3725714285714285,18.08,0.46185714285714285,0.36757142857142855,23.55,0.433,0.3926470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998
2026-01-24,AC_0021,UNIT_04,BASE_B,7.6,TRAIN,FMC,0.0,0.869,0.409,4.66,0.5532857142857143,0.31899999999999995,12.36,0.48064285714285715,0.33671428571428574,14.879999999999999,0.46547058823529414,0.3786470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998
2026-01-24,AC_0022,UNIT_02,BASE_A,2.1,TRAIN,FMC,1.32,0.55,0.593,8.120000000000001,0.5427142857142857,0.4054285714285714,15.340000000000002,0.4795,0.3765714285714286,18.03,0.47252941176470586,0.40894117647058825,1.0,1.0,1.0,1.0,1.0,1.0,13.07,13.07,13.07,10.65,10.65,10.65,4.79,4.79,4.79,28.509999999999998,28.509999999999998,28.509999999999998,0.0,28.509999999999998
2026-01-24,AC_0023,UNIT_03,BASE_A,9.3,STRIKE,FMC,1.5,0.233,0.656,9.790000000000001,0.3607142857142857,0.522,13.36,0.4577142857142857,0.453,17.740000000000002,0.5151176470588235,0.4268235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998
2026-01-24,AC_0024,UNIT_02,BASE_B,7.2,STRIKE,FMC,0.35,0.284,0.566,7.37,0.542,0.5348571428571428,18.150000000000002,0.4882142857142857,0.49414285714285716,21.21,0.5130588235294118,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998
2026-01-24,AC_0025,UNIT_03,BASE_B,2.0,STRIKE,PMC,1.41,0.286,0.432,11.4,0.49485714285714283,0.4427142857142857,21.619999999999997,0.5102857142857143,0.40750000000000003,24.92,0.5067058823529412,0.41441176470588237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998
2026-01-24,AC_0026,UNIT_02,BASE_C,12.7,STRIKE,PMC,0.97,0.566,0.248,7.59,0.4442857142857143,0.3821428571428571,14.06,0.356,0.42092857142857143,16.49,0.3719411764705883,0.3921764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998
2026-01-24,AC_0027,UNIT_02,BASE_C,13.0,STRIKE,FMC,1.24,0.469,0.471,6.99,0.3781428571428571,0.38342857142857145,13.010000000000002,0.2962142857142857,0.41978571428571426,15.370000000000001,0.35870588235294115,0.44241176470588234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998
2026-01-24,AC_0028,UNIT_01,BASE_A,16.3,ISR,FMC,1.34,0.21,0.19,9.030000000000001,0.5317142857142857,0.3717142857142858,18.03,0.5207142857142857,0.38871428571428573,20.75,0.5459411764705883,0.36870588235294116,1.0,1.0,1.0,0.0,0.0,0.0,15.12,15.12,15.12,5.56,5.56,5.56,6.25,6.25,6.25,0.0,0.0,0.0,0.0,28.509999999999998
2026-01-24,AC_0029,UNIT_03,BASE_A,10.6,STRIKE,PMC,1.8,0.59,0.488,10.4,0.48300000000000004,0.40085714285714286,19.42,0.41728571428571426,0.3861428571428571,23.64,0.4128235294117647,0.40252941176470586,1.0,1.0,1.0,0.0,0.0,0.0,2.36,2.36,2.36,6.12,6.12,6.12,2.12,2.12,2.12,0.0,0.0,0.0,0.0,28.509999999999998
2026-01-24,AC_0030,UNIT_01,BASE_C,13.1,STRIKE,FMC,1.26,0.286,0.478,9.34,0.3498571428571428,0.41328571428571426,17.27,0.4441428571428571,0.4461428571428572,18.99,0.4153529411764706,0.45388235294117646,1.0,1.0,1.0,1.0,1.0,1.0,17.65,17.65,17.65,0.94,0.94,0.94,4.79,4.79,4.79,23.38,23.38,23.38,0.0,28.509999999999998
2026-01-24,AC_0031,UNIT_01,BASE_B,11.9,STRIKE,FMC,0.63,0.54,0.196,7.29,0.44114285714285717,0.33142857142857146,14.46,0.3851428571428572,0.39521428571428574,16.63,0.42011764705882354,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509999999999998
2026-01-24,AC_0032,UNIT_04,BASE_A,9.1,STRIKE,FMC,1.3,0.397,0.767,7.699999999999999,0.5182857142857142,0.4238571428571429,15.02,0.4213571428571429,0.4556428571428572,19.1,0.4379411764705883,0.46358823529411763,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.7,5.7,0.0,3.37,3.37,0.0,5.15,5.15,0.0,0.0,0.0,0.0,0.0
2026-01-24,AC_0033,UNIT_03,BASE_A,10.8,STRIKE,PMC,0.35,0.574,0.656,8.19,0.467,0.421,15.55,0.4525,0.3954285714285714,18.13,0.4716470588235295,0.4234705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-24,AC_0034,UNIT_04,BASE_B,6.6,ISR,FMC,0.0,0.101,0.513,8.190000000000001,0.4708571428571429,0.372,18.71,0.4350714285714286,0.459,23.130000000000003,0.4232941176470588,0.45611764705882357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-24,AC_0035,UNIT_01,BASE_C,8.9,TRAIN,FMC,0.96,0.106,0.342,5.829999999999999,0.3934285714285714,0.3591428571428571,12.11,0.35500000000000004,0.3577857142857143,13.75,0.3728823529411765,0.3808235294117647,1.0,1.0,2.0,0.0,0.0,0.0,2.23,2.23,18.81,0.33,0.33,0.33,4.96,4.96,11.07,0.0,0.0,0.0,0.0,0.0
